-0.04835926	-0.04858434	-0.04900236	-0.04865937	-0.04890589	-0.04890589	-0.04864865	-0.04795196	-0.04895948	-0.04884158	-0.04890589	-0.04779118	-0.04861650	-0.04894877	-0.04895948	-0.04830566	-0.04943109	-0.04953828	-0.04907739	-0.04820920	-0.04912026	-0.04906667	-0.04891661	-0.04775903	-0.04879871	-0.04884158	-0.04921672	-0.04824135	-0.04906667	-0.04884158	-0.04906667	-0.04824135	-0.04939894	-0.04946325	-0.04890589	-0.04872368	-0.04924888	-0.04887374	-0.04915241	-0.04840213	-0.04814489	-0.04819848	-0.04791980	-0.04698730	-0.04876655	-0.04840213	-0.04842357	-0.04824135	-0.04905595	-0.04898092	-0.04831638	-0.04817704	-0.04860578	-0.04832710	-0.04800555	-0.04846644	-0.04890589	-0.04844500	-0.04839141	-0.04827351	-0.04856290	-0.04867009	-0.04842357	-0.04865937	-0.04795196	-0.04763041	-0.04783406	-0.04785549	-0.04878799	-0.04847716	-0.04816632	-0.04853075	-0.04832710	-0.04852003	-0.04858434	-0.04891661	-0.04853075	-0.04849859	-0.04834854	-0.04811273	-0.04844500	-0.04840213	-0.04781262	-0.04878799	-0.04816632	-0.04820920	-0.04805914	-0.04875583	-0.04774831	-0.04784477	-0.04787693	-0.04856290	-0.04765184	-0.04753394	-0.04816632	-0.04872368
-0.04842357	-0.04854147	-0.04841285	-0.04894877	-0.04868081	-0.04823063	-0.04870224	-0.04991342	-0.04803770	-0.04823063	-0.04900236	-0.04972049	-0.04869152	-0.04850931	-0.04915241	-0.04943109	-0.04852003	-0.04873440	-0.04942037	-0.04994557	-0.04899164	-0.04891661	-0.04880943	-0.04923816	-0.04835926	-0.04885230	-0.04927032	-0.04962402	-0.04877727	-0.04883086	-0.04889517	-0.04943109	-0.04843428	-0.04841285	-0.04880943	-0.04875583	-0.04863793	-0.04873440	-0.04860578	-0.04865937	-0.04835926	-0.04869152	-0.04898092	-0.04843428	-0.04878799	-0.04871296	-0.04862721	-0.04840213	-0.04846644	-0.04836997	-0.04889517	-0.04972049	-0.04859506	-0.04835926	-0.04817704	-0.04856290	-0.04790908	-0.04871296	-0.04867009	-0.04801627	-0.04835926	-0.04875583	-0.04895948	-0.04856290	-0.04794124	-0.04803770	-0.04809130	-0.04740532	-0.04854147	-0.04868081	-0.04832710	-0.04746963	-0.04801627	-0.04815561	-0.04844500	-0.04808058	-0.04891661	-0.04905595	-0.04870224	-0.04769472	-0.04843428	-0.04856290	-0.04840213	-0.04769472	-0.04834854	-0.04858434	-0.04865937	-0.04779118	-0.04874512	-0.04892733	-0.04917385	-0.04840213	-0.04895948	-0.04890589	-0.04898092	-0.04811273
-0.04919529	-0.04906667	-0.04864865	-0.04882015	-0.04916313	-0.04913098	-0.04892733	-0.04820920	-0.04862721	-0.04871296	-0.04870224	-0.04833782	-0.04903451	-0.04893805	-0.04824135	-0.04808058	-0.04923816	-0.04915241	-0.04879871	-0.04875583	-0.04921672	-0.04830566	-0.04844500	-0.04939894	-0.04918457	-0.04888446	-0.04886302	-0.04910954	-0.04894877	-0.04861650	-0.04840213	-0.04930247	-0.04839141	-0.04838069	-0.04864865	-0.04959187	-0.04840213	-0.04839141	-0.04845572	-0.04910954	-0.04809130	-0.04824135	-0.04819848	-0.04846644	-0.04834854	-0.04855219	-0.04846644	-0.04827351	-0.04811273	-0.04784477	-0.04844500	-0.04923816	-0.04815561	-0.04838069	-0.04875583	-0.04872368	-0.04829495	-0.04831638	-0.04802699	-0.04811273	-0.04808058	-0.04814489	-0.04799483	-0.04843428	-0.04812345	-0.04806986	-0.04817704	-0.04853075	-0.04834854	-0.04876655	-0.04790908	-0.04708377	-0.04682653	-0.04750179	-0.04838069	-0.04872368	-0.04840213	-0.04818776	-0.04836997	-0.04859506	-0.04808058	-0.04797339	-0.04813417	-0.04791980	-0.04834854	-0.04842357	-0.04835926	-0.04801627	-0.04786621	-0.04787693	-0.04775903	-0.04782334	-0.04813417	-0.04811273	-0.04820920	-0.04759825
-0.04798411	-0.04850931	-0.04876655	-0.04827351	-0.04861650	-0.04886302	-0.04898092	-0.04827351	-0.04879871	-0.04907739	-0.04906667	-0.04885230	-0.04889517	-0.04861650	-0.04867009	-0.04820920	-0.04878799	-0.04890589	-0.04890589	-0.04830566	-0.04886302	-0.04921672	-0.04904523	-0.04833782	-0.04883086	-0.04894877	-0.04875583	-0.04833782	-0.04873440	-0.04884158	-0.04820920	-0.04730886	-0.04821992	-0.04920601	-0.04884158	-0.04814489	-0.04872368	-0.04892733	-0.04917385	-0.04859506	-0.04863793	-0.04876655	-0.04871296	-0.04808058	-0.04892733	-0.04910954	-0.04884158	-0.04814489	-0.04840213	-0.04828423	-0.04790908	-0.04724455	-0.04829495	-0.04847716	-0.04821992	-0.04788765	-0.04811273	-0.04830566	-0.04801627	-0.04711592	-0.04795196	-0.04786621	-0.04734101	-0.04785549	-0.04737317	-0.04723383	-0.04733029	-0.04759825	-0.04831638	-0.04798411	-0.04793052	-0.04798411	-0.04781262	-0.04801627	-0.04830566	-0.04920601	-0.04849859	-0.04795196	-0.04781262	-0.04830566	-0.04820920	-0.04815561	-0.04783406	-0.04888446	-0.04812345	-0.04828423	-0.04855219	-0.04901308	-0.04840213	-0.04829495	-0.04791980	-0.04927032	-0.04863793	-0.04912026	-0.04934535	-0.04910954
-0.04862721	-0.04846644	-0.04906667	-0.04927032	-0.04888446	-0.04936678	-0.04900236	-0.04882015	-0.04859506	-0.04949540	-0.04970977	-0.04885230	-0.04918457	-0.04945253	-0.04931319	-0.04846644	-0.04921672	-0.04917385	-0.04917385	-0.04888446	-0.04920601	-0.04921672	-0.04914170	-0.04782334	-0.04856290	-0.04872368	-0.04886302	-0.04801627	-0.04842357	-0.04878799	-0.04892733	-0.04814489	-0.04902379	-0.04921672	-0.04898092	-0.04869152	-0.04902379	-0.04898092	-0.04887374	-0.04875583	-0.04930247	-0.04903451	-0.04897020	-0.04862721	-0.04893805	-0.04876655	-0.04801627	-0.04830566	-0.04836997	-0.04824135	-0.04854147	-0.04878799	-0.04840213	-0.04856290	-0.04868081	-0.04952756	-0.04793052	-0.04775903	-0.04759825	-0.04824135	-0.04738388	-0.04738388	-0.04776975	-0.04885230	-0.04737317	-0.04727670	-0.04736245	-0.04820920	-0.04803770	-0.04790908	-0.04782334	-0.04785549	-0.04716952	-0.04786621	-0.04848788	-0.04923816	-0.04809130	-0.04805914	-0.04801627	-0.04820920	-0.04760897	-0.04754466	-0.04766256	-0.04788765	-0.04824135	-0.04843428	-0.04865937	-0.04882015	-0.04842357	-0.04900236	-0.04912026	-0.04843428	-0.04901308	-0.04885230	-0.04849859	-0.04775903
-0.04922744	-0.04938822	-0.04942037	-0.04865937	-0.04948468	-0.04942037	-0.04905595	-0.04827351	-0.04932391	-0.04918457	-0.04890589	-0.04872368	-0.04925960	-0.04937750	-0.04901308	-0.04798411	-0.04910954	-0.04920601	-0.04892733	-0.04885230	-0.04922744	-0.04854147	-0.04840213	-0.04779118	-0.04858434	-0.04856290	-0.04845572	-0.04811273	-0.04867009	-0.04858434	-0.04859506	-0.04817704	-0.04869152	-0.04883086	-0.04859506	-0.04875583	-0.04876655	-0.04898092	-0.04877727	-0.04943109	-0.04895948	-0.04874512	-0.04902379	-0.05020281	-0.04921672	-0.04908810	-0.04890589	-0.04978480	-0.04879871	-0.04813417	-0.04845572	-0.04920601	-0.04838069	-0.04848788	-0.04821992	-0.04869152	-0.04764112	-0.04745891	-0.04724455	-0.04830566	-0.04743748	-0.04775903	-0.04800555	-0.04846644	-0.04694443	-0.04706233	-0.04709449	-0.04788765	-0.04842357	-0.04859506	-0.04827351	-0.04836997	-0.04745891	-0.04790908	-0.04892733	-0.04891661	-0.04784477	-0.04793052	-0.04770543	-0.04788765	-0.04788765	-0.04824135	-0.04820920	-0.04753394	-0.04845572	-0.04847716	-0.04858434	-0.04750179	-0.04793052	-0.04853075	-0.04853075	-0.04779118	-0.04858434	-0.04901308	-0.04883086	-0.04808058
-0.04942037	-0.04985983	-0.04977408	-0.04901308	-0.04951684	-0.04965618	-0.04984911	-0.04904523	-0.04917385	-0.04892733	-0.04935606	-0.04869152	-0.04908810	-0.04898092	-0.04878799	-0.04827351	-0.04878799	-0.04915241	-0.04882015	-0.04775903	-0.04889517	-0.04844500	-0.04882015	-0.04840213	-0.04899164	-0.04909882	-0.04874512	-0.04859506	-0.04886302	-0.04856290	-0.04834854	-0.04801627	-0.04833782	-0.04864865	-0.04841285	-0.04898092	-0.04860578	-0.04868081	-0.04863793	-0.04923816	-0.04883086	-0.04865937	-0.04823063	-0.04878799	-0.04818776	-0.04817704	-0.04854147	-0.04891661	-0.04817704	-0.04795196	-0.04795196	-0.04882015	-0.04871296	-0.04849859	-0.04817704	-0.04843428	-0.04703018	-0.04705161	-0.04727670	-0.04853075	-0.04759825	-0.04781262	-0.04753394	-0.04795196	-0.04617271	-0.04621558	-0.04665503	-0.04753394	-0.04800555	-0.04800555	-0.04768400	-0.04785549	-0.04668719	-0.04731957	-0.04865937	-0.04955971	-0.04823063	-0.04787693	-0.04741604	-0.04788765	-0.04776975	-0.04755538	-0.04771615	-0.04872368	-0.04811273	-0.04811273	-0.04855219	-0.04885230	-0.04811273	-0.04789837	-0.04809130	-0.04920601	-0.04834854	-0.04817704	-0.04821992	-0.04943109
-0.04909882	-0.04888446	-0.04871296	-0.04975264	-0.04893805	-0.04882015	-0.04854147	-0.04930247	-0.04868081	-0.04847716	-0.04907739	-0.04988126	-0.04877727	-0.04867009	-0.04905595	-0.04939894	-0.04859506	-0.04840213	-0.04825207	-0.04904523	-0.04832710	-0.04845572	-0.04908810	-0.04930247	-0.04827351	-0.04848788	-0.04867009	-0.04878799	-0.04840213	-0.04836997	-0.04808058	-0.04753394	-0.04795196	-0.04841285	-0.04858434	-0.04804842	-0.04848788	-0.04906667	-0.04883086	-0.04795196	-0.04831638	-0.04856290	-0.04841285	-0.04763041	-0.04831638	-0.04862721	-0.04886302	-0.04846644	-0.04816632	-0.04820920	-0.04818776	-0.04740532	-0.04768400	-0.04809130	-0.04765184	-0.04666575	-0.04810201	-0.04820920	-0.04785549	-0.04727670	-0.04787693	-0.04816632	-0.04741604	-0.04637636	-0.04653713	-0.04656929	-0.04642995	-0.04589403	-0.04839141	-0.04840213	-0.04784477	-0.04676222	-0.04701946	-0.04700874	-0.04785549	-0.04878799	-0.04767328	-0.04746963	-0.04668719	-0.04692299	-0.04803770	-0.04769472	-0.04680509	-0.04708377	-0.04770543	-0.04795196	-0.04844500	-0.04910954	-0.04796268	-0.04781262	-0.04770543	-0.04862721	-0.04831638	-0.04817704	-0.04824135	-0.04907739
-0.04857362	-0.04823063	-0.04845572	-0.04936678	-0.04860578	-0.04836997	-0.04857362	-0.04952756	-0.04893805	-0.04919529	-0.04933463	-0.04972049	-0.04895948	-0.04885230	-0.04917385	-0.04962402	-0.04884158	-0.04910954	-0.04939894	-0.04923816	-0.04865937	-0.04867009	-0.04894877	-0.04885230	-0.04804842	-0.04850931	-0.04901308	-0.04885230	-0.04843428	-0.04874512	-0.04904523	-0.04862721	-0.04900236	-0.04889517	-0.04900236	-0.04859506	-0.04952756	-0.04910954	-0.04921672	-0.04759825	-0.04808058	-0.04787693	-0.04760897	-0.04769472	-0.04848788	-0.04903451	-0.04827351	-0.04698730	-0.04858434	-0.04871296	-0.04864865	-0.04833782	-0.04870224	-0.04817704	-0.04775903	-0.04743748	-0.04815561	-0.04781262	-0.04707305	-0.04615127	-0.04596906	-0.04560463	-0.04577613	-0.04705161	-0.04585116	-0.04562607	-0.04556176	-0.04669791	-0.04738388	-0.04756610	-0.04718023	-0.04730886	-0.04679437	-0.04673006	-0.04785549	-0.04914170	-0.04691228	-0.04668719	-0.04648354	-0.04734101	-0.04769472	-0.04771615	-0.04728742	-0.04740532	-0.04786621	-0.04809130	-0.04791980	-0.04888446	-0.04869152	-0.04854147	-0.04842357	-0.04894877	-0.04861650	-0.04808058	-0.04813417	-0.04859506
-0.04878799	-0.04853075	-0.04875583	-0.04939894	-0.04890589	-0.04870224	-0.04877727	-0.04946325	-0.04898092	-0.04850931	-0.04836997	-0.04927032	-0.04900236	-0.04871296	-0.04895948	-0.04962402	-0.04845572	-0.04838069	-0.04892733	-0.05010635	-0.04860578	-0.04841285	-0.04878799	-0.04927032	-0.04842357	-0.04836997	-0.04841285	-0.04920601	-0.04783406	-0.04828423	-0.04877727	-0.04901308	-0.04797339	-0.04791980	-0.04839141	-0.04865937	-0.04869152	-0.04833782	-0.04841285	-0.04808058	-0.04808058	-0.04824135	-0.04864865	-0.04775903	-0.04779118	-0.04810201	-0.04794124	-0.04737317	-0.04789837	-0.04826279	-0.04815561	-0.04743748	-0.04742676	-0.04760897	-0.04788765	-0.04721239	-0.04709449	-0.04769472	-0.04716952	-0.04576541	-0.04647282	-0.04667647	-0.04683725	-0.04582972	-0.04630133	-0.04600121	-0.04607624	-0.04534739	-0.04699802	-0.04700874	-0.04653713	-0.04534739	-0.04633348	-0.04712664	-0.04824135	-0.04769472	-0.04719095	-0.04738388	-0.04710521	-0.04689084	-0.04751250	-0.04728742	-0.04676222	-0.04608696	-0.04824135	-0.04848788	-0.04857362	-0.04788765	-0.04827351	-0.04834854	-0.04832710	-0.04753394	-0.04818776	-0.04826279	-0.04782334	-0.04734101
